id,Name,Type,Port?,year,year_added,unc_year,DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,STATENAM,ICPSRSTI,ICPSRCTYI,ICPSRFIP,GISJOIN,GISJOIN2,STATE,COUNTY,PID,X_CENTROID,Y_CENTROID
,Hudson,,"0","1796","1792",,"1800",Columbia,"360","0210","13","210",COLUMBIA,New York,"13","210",36021.00000000000,G3600210,"3600210","360","0210",228.00000000000,1816668.67894000001,746855.27383700002
,Claverak,,"0","1796","1803",,"1800",Columbia,"360","0210","13","210",COLUMBIA,New York,"13","210",36021.00000000000,G3600210,"3600210","360","0210",228.00000000000,1816668.67894000001,746855.27383700002
"1789",Kinderhook,,"0","1796","1789",,"1800",Columbia,"360","0210","13","210",COLUMBIA,New York,"13","210",36021.00000000000,G3600210,"3600210","360","0210",228.00000000000,1816668.67894000001,746855.27383700002
,Clermont,,"0","1796","1791",,"1800",Columbia,"360","0210","13","210",COLUMBIA,New York,"13","210",36021.00000000000,G3600210,"3600210","360","0210",228.00000000000,1816668.67894000001,746855.27383700002
,Meadsville,,"0","1804","1800",,"1800",Crawford,"420","0390","14","390",CRAWFORD,Pennsylvania,"14","390",42039.00000000000,G4200390,"4200390","420","0390",376.00000000000,1307051.58605000004,578494.65049999999
,Culpepper,,"0","1796","1794",,"1800",Culpeper,"510","0470","40","470",CULPEPER,Virginia,"40","470",51047.00000000000,G5100470,"5100470","510","0470",139.00000000000,1540999.30472999997,265716.98515000002
,Post Office,,"0","1804","2000","1804","1800",Culpeper,"510","0470","40","470",CULPEPER,Virginia,"40","470",51047.00000000000,G5100470,"5100470","510","0470",139.00000000000,1540999.30472999997,265716.98515000002
,Jeffersonton,,"0","1804","1791",,"1800",Culpeper,"510","0470","40","470",CULPEPER,Virginia,"40","470",51047.00000000000,G5100470,"5100470","510","0470",139.00000000000,1540999.30472999997,265716.98515000002
,Stevensburg,,"0","1804","1804",,"1800",Culpeper,"510","0470","40","470",CULPEPER,Virginia,"40","470",51047.00000000000,G5100470,"5100470","510","0470",139.00000000000,1540999.30472999997,265716.98515000002
,Woodville,,"0","1804","1802",,"1800",Culpeper,"510","0470","40","470",CULPEPER,Virginia,"40","470",51047.00000000000,G5100470,"5100470","510","0470",139.00000000000,1540999.30472999997,265716.98515000002
,Post Office,,"0","1804","1803",,"1800",Cumberland,"210","0570","51","570",CUMBERLAND,Kentucky,"51","570",21057.00000000000,G2100570,"2100570","210","0570",289.00000000000,953993.92282700003,-27774.34204030000
"1789",Portland,,"1","1796","1776",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Gray,,"0","1796","1795",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,New Gloucester,,"0","1796","1794",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Brunswick,,"0","1796","1792",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Freeport,,"0","1796","1796",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,North Yarmouth,,"0","1796","1792",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Turner,,"0","1804","2000","1804","1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Norway,,"0","1804","1801",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Hartford,,"0","1804","2000","1804","1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Livermore,,"0","1804","2000","1804","1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Buckfield,,"0","1804","1800",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Paris,,"0","1804","1800",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Raymondtown,,"0","1804","1800",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Windham,,"0","1804","2000","1804","1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Standish,,"0","1804","1797",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Gorham,,"0","1804","1797",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Buxton,,"0","1804","2000","1804","1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Saccarappe,,"0","1804","1797",,"1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Flintstown,,"0","1804","2000","1804","1800",Cumberland,"250","0055","2","50",CUMBERLAND,Massachusetts,"2","50",23005.00000000000,G2500055,"2500055","250","0055",301.00000000000,2000565.33844999992,1067946.95185000007
,Bridgetown,,"0","1796","2000","1796","1800",Cumberland,"340","0110","12","110",CUMBERLAND,New Jersey,"12","110",34011.00000000000,G3400110,"3400110","340","0110",215.00000000000,1769750.04077999992,404935.99381999997
,Deerfield,,"0","1804","1802",,"1800",Cumberland,"340","0110","12","110",CUMBERLAND,New Jersey,"12","110",34011.00000000000,G3400110,"3400110","340","0110",215.00000000000,1769750.04077999992,404935.99381999997
,Fayetteville,,"0","1796","1792",,"1800",Cumberland,"370","0510","47","510",CUMBERLAND,North Carolina,"47","510",37051.00000000000,G3700510,"3700510","370","0510",90.00000000000,1533302.55171000003,-120669.25521800001
,Averysboro,,"0","1796","2000","1796","1800",Cumberland,"370","0510","47","510",CUMBERLAND,North Carolina,"47","510",37051.00000000000,G3700510,"3700510","370","0510",90.00000000000,1533302.55171000003,-120669.25521800001
"1789",Carlisle,,"0","1796","1789",,"1800",Cumberland,"420","0410","14","410",CUMBERLAND,Pennsylvania,"14","410",42041.00000000000,G4200410,"4200410","420","0410",377.00000000000,1569067.73393000010,466916.45133000001
,Shippinsburg,,"0","1796","2000","1796","1800",Cumberland,"420","0410","14","410",CUMBERLAND,Pennsylvania,"14","410",42041.00000000000,G4200410,"4200410","420","0410",377.00000000000,1569067.73393000010,466916.45133000001
,Millerstown,,"0","1804","1798",,"1800",Cumberland,"420","0410","14","410",CUMBERLAND,Pennsylvania,"14","410",42041.00000000000,G4200410,"4200410","420","0410",377.00000000000,1569067.73393000010,466916.45133000001
,Cartersville,,"0","1796","1795",,"1800",Cumberland,"510","0490","40","490",CUMBERLAND,Virginia,"40","490",51049.00000000000,G5100490,"5100490","510","0490",140.00000000000,1545529.58898000000,146129.17184400000
,Cumberland,,"0","1796","1794",,"1800",Cumberland,"510","0490","40","490",CUMBERLAND,Virginia,"40","490",51049.00000000000,G5100490,"5100490","510","0490",140.00000000000,1545529.58898000000,146129.17184400000
,Lebanon,,"0","1796","1792",,"1800",Dauphin,"420","0430","14","430",DAUPHIN,Pennsylvania,"14","430",42043.00000000000,G4200430,"4200430","420","0430",378.00000000000,1616030.45733999996,490152.31406300003
,Harrisburg,,"0","1796","2000","1796","1800",Dauphin,"420","0430","14","430",DAUPHIN,Pennsylvania,"14","430",42043.00000000000,G4200430,"4200430","420","0430",378.00000000000,1616030.45733999996,490152.31406300003
,Middletown,,"0","1796","1800",,"1800",Dauphin,"420","0430","14","430",DAUPHIN,Pennsylvania,"14","430",42043.00000000000,G4200430,"4200430","420","0430",378.00000000000,1616030.45733999996,490152.31406300003
,Halifax,,"0","1804","1805","1804","1800",Dauphin,"420","0430","14","430",DAUPHIN,Pennsylvania,"14","430",42043.00000000000,G4200430,"4200430","420","0430",378.00000000000,1616030.45733999996,490152.31406300003
,Clarks Ferry,,"0","1804","2000","1804","1800",Dauphin,"420","0430","14","430",DAUPHIN,Pennsylvania,"14","430",42043.00000000000,G4200430,"4200430","420","0430",378.00000000000,1616030.45733999996,490152.31406300003
,Nashville,,"0","1796","1796",,"1800",Davidson,"470","0370","54","370",DAVIDSON,Tennessee,"54","370",47037.00000000000,G4700370,"4700370","470","0370",427.00000000000,820393.34852899995,-115581.40838199999
,Jefferson,,"0","1804","1803",,"1800",Davidson,"470","0370","54","370",DAVIDSON,Tennessee,"54","370",47037.00000000000,G4700370,"4700370","470","0370",427.00000000000,820393.34852899995,-115581.40838199999
,Harpersfield,,"0","1796","1800",,"1800",Delaware,"360","0250","13","250",DELAWARE,New York,"13","250",36025.00000000000,G3600250,"3600250","360","0250",229.00000000000,1711222.24499000004,716209.70549800002
,Deihi,,"0","1804","1801",,"1800",Delaware,"360","0250","13","250",DELAWARE,New York,"13","250",36025.00000000000,G3600250,"3600250","360","0250",229.00000000000,1711222.24499000004,716209.70549800002
,Walton,,"0","1804","1801",,"1800",Delaware,"360","0250","13","250",DELAWARE,New York,"13","250",36025.00000000000,G3600250,"3600250","360","0250",229.00000000000,1711222.24499000004,716209.70549800002
,Meredith,,"0","1804","1800",,"1800",Delaware,"360","0250","13","250",DELAWARE,New York,"13","250",36025.00000000000,G3600250,"3600250","360","0250",229.00000000000,1711222.24499000004,716209.70549800002
,Deleware,,"0","1804","1801",,"1800",Delaware,"360","0250","13","250",DELAWARE,New York,"13","250",36025.00000000000,G3600250,"3600250","360","0250",229.00000000000,1711222.24499000004,716209.70549800002
,Clinton,,"0","1804","2000","1804","1800",Delaware,"360","0250","13","250",DELAWARE,New York,"13","250",36025.00000000000,G3600250,"3600250","360","0250",229.00000000000,1711222.24499000004,716209.70549800002
,Jerico,,"0","1804","2000","1804","1800",Delaware,"360","0250","13","250",DELAWARE,New York,"13","250",36025.00000000000,G3600250,"3600250","360","0250",229.00000000000,1711222.24499000004,716209.70549800002
,Chester,,"0","1804","1776","1804","1800",Delaware,"420","0450","14","450",DELAWARE,Pennsylvania,"14","450",42045.00000000000,G4200450,"4200450","420","0450",379.00000000000,1731452.57618000009,459469.00571800000
,Post Road,,"0","1804","1803",,"1800",Delaware,"420","0450","14","450",DELAWARE,Pennsylvania,"14","450",42045.00000000000,G4200450,"4200450","420","0450",379.00000000000,1731452.57618000009,459469.00571800000
,Vienna,,"1","1796","1792",,"1800",Dorchester,"240","0190","52","170",DORCHESTER,Maryland,"52","170",24019.00000000000,G2400190,"2400190","240","0190",180.00000000000,1714839.14208999998,291049.91694099997
,Cambridge,,"0","1804","1800",,"1800",Dorchester,"240","0190","52","170",DORCHESTER,Maryland,"52","170",24019.00000000000,G2400190,"2400190","240","0190",180.00000000000,1714839.14208999998,291049.91694099997
,New Market,,"0","1804","1803",,"1800",Dorchester,"240","0190","52","170",DORCHESTER,Maryland,"52","170",24019.00000000000,G2400190,"2400190","240","0190",180.00000000000,1714839.14208999998,291049.91694099997
,Edgartown,,"0","1796","1794",,"1800",Dukes,"250","0070","3","70",DUKES,Massachusetts,"3","70",25007.00000000000,G2500070,"2500070","250","0070",194.00000000000,2077981.48026999994,715185.04944300000
,Duplin,,"0","1796","1794",,"1800",Duplin,"370","0610","47","610",DUPLIN,North Carolina,"47","610",37061.00000000000,G3700610,"3700610","370","0610",92.00000000000,1626405.29752000002,-133016.22612300000
"1789",Fishkill,,"0","1796","1789",,"1800",Dutchess,"360","0270","13","270",DUTCHESS,New York,"13","270",36027.00000000000,G3600270,"3600270","360","0270",230.00000000000,1822314.96246999991,683482.65023300005
"1789",Poughkeepsie,,"0","1796","1789",,"1800",Dutchess,"360","0270","13","270",DUTCHESS,New York,"13","270",36027.00000000000,G3600270,"3600270","360","0270",230.00000000000,1822314.96246999991,683482.65023300005
"1789",Rhinebeck,,,"1796","1789",,"1800",Dutchess,"360","0270","13","270",DUTCHESS,New York,"13","270",36027.00000000000,G3600270,"3600270","360","0270",230.00000000000,1822314.96246999991,683482.65023300005
,Redhook,,"0","1796","1792",,"1800",Dutchess,"360","0270","13","270",DUTCHESS,New York,"13","270",36027.00000000000,G3600270,"3600270","360","0270",230.00000000000,1822314.96246999991,683482.65023300005
,Dover,,"0","1804","2000","1804","1800",Dutchess,"360","0270","13","270",DUTCHESS,New York,"13","270",36027.00000000000,G3600270,"3600270","360","0270",230.00000000000,1822314.96246999991,683482.65023300005
,Hopewell,,"0","1804","1777","1804","1800",Dutchess,"360","0270","13","270",DUTCHESS,New York,"13","270",36027.00000000000,G3600270,"3600270","360","0270",230.00000000000,1822314.96246999991,683482.65023300005
,Frederick Town,,"0","1804","1797",,"1800",Dutchess,"360","0270","13","270",DUTCHESS,New York,"13","270",36027.00000000000,G3600270,"3600270","360","0270",230.00000000000,1822314.96246999991,683482.65023300005
,Tarboro,,"0","1796","1793",,"1800",Edgecombe,"370","0650","47","650",EDGECOMBE,North Carolina,"47","650",37065.00000000000,G3700650,"3700650","370","0650",93.00000000000,1631838.18011999992,-24823.29540680000
,Cambridge,,"0","1796","2000","1796","1800",Edgefield,"450","0370","48","370",EDGEFIELD,South Carolina,"48","370",45037.00000000000,G4500370,"4500370","450","0370",332.00000000000,1289783.77949000010,-313365.65958899999
,Edgefield,,"0","1796","1794",,"1800",Edgefield,"450","0370","48","370",EDGEFIELD,South Carolina,"48","370",45037.00000000000,G4500370,"4500370","450","0370",332.00000000000,1289783.77949000010,-313365.65958899999
,Ebenezer,,"0","1796","2000","1796","1800",Effingham,"130","1030","44","1030",EFFINGHAM,Georgia,"44","1030",13103.00000000000,G1301030,"1301030","130","1030",17.00000000000,1366793.39473000006,-468448.00637700001
,Elberton,,"0","1796","2000","1796","1800",Effingham,"130","1030","44","1030",EFFINGHAM,Georgia,"44","1030",13103.00000000000,G1301030,"1301030","130","1030",17.00000000000,1366793.39473000006,-468448.00637700001
,Elberton,,"0","1796","1795",,"1800",Elbert,"130","1050","44","1050",ELBERT,Georgia,"44","1050",13105.00000000000,G1301050,"1301050","130","1050",311.00000000000,1193741.03230999992,-292684.42856099998
,Danielsville,,"0","1804","2000","1804","1800",Elbert,"130","1050","44","1050",ELBERT,Georgia,"44","1050",13105.00000000000,G1301050,"1301050","130","1050",311.00000000000,1193741.03230999992,-292684.42856099998
,Petersburg,,"0","1804","1795",,"1800",Elbert,"130","1050","44","1050",ELBERT,Georgia,"44","1050",13105.00000000000,G1301050,"1301050","130","1050",311.00000000000,1193741.03230999992,-292684.42856099998
,Hampton,,"1","1796","1776",,"1800",Elizabeth City,"510","0550","40","550",ELIZABETH CITY,Virginia,"40","550",51055.00000000000,G5100550,"5100550","510","0550",142.00000000000,1717312.64464000007,127891.00991199999
,Erie,,"0","1804","1800",,"1800",Erie,"420","0490","14","490",ERIE,Pennsylvania,"14","490",42049.00000000000,G4200490,"4200490","420","0490",380.00000000000,1307584.96815999993,613308.96437099995
"1789",Newburyport,,"1","1796","1776",,"1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
,Gloucester,,"1","1796","1792",,"1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
"1789",Beverly,,"1","1796","1789",,"1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
,Salem,,"1","1796","1773","1796","1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
"1789",Marblehead,,"1","1796","1776",,"1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
,Haverhill,,"0","1796","1793",,"1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
,Andover,,"0","1796","1795",,"1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
,Ipswich,,"0","1796","1793",,"1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
,Hamilton,,"0","1804","1803",,"1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
,Topsfield,,"0","1804","1802",,"1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
,Danvers,,"0","1804","1773","1804","1800",Essex,"250","0090","3","90",ESSEX,Massachusetts,"3","90",25009.00000000000,G2500090,"2500090","250","0090",195.00000000000,2016882.12813000008,846632.42865899997
"1789",Newark,,"0","1796","1789",,"1800",Essex,"340","0130","12","130",ESSEX,New Jersey,"12","130",34013.00000000000,G3400130,"3400130","340","0130",216.00000000000,1804347.77753000008,571056.84320000000
"1789",Elizabethtown,,"0","1796","1789",,"1800",Essex,"340","0130","12","130",ESSEX,New Jersey,"12","130",34013.00000000000,G3400130,"3400130","340","0130",216.00000000000,1804347.77753000008,571056.84320000000
,Concord,,"0","1804","1804",,"1800",Essex,"500","0090","6","90",ESSEX,Vermont,"6","90",50009.00000000000,G5000090,"5000090","500","0090",119.00000000000,1895830.23934999993,1051775.85786000011
,Lunenburg,,"0","1804","2000","1804","1800",Essex,"500","0090","6","90",ESSEX,Vermont,"6","90",50009.00000000000,G5000090,"5000090","500","0090",119.00000000000,1895830.23934999993,1051775.85786000011
,Guildhall,,"0","1804","1802",,"1800",Essex,"500","0090","6","90",ESSEX,Vermont,"6","90",50009.00000000000,G5000090,"5000090","500","0090",119.00000000000,1895830.23934999993,1051775.85786000011
"1789",Tabbahamrak,,"1","1796","1789",,"1800",Essex,"510","0570","40","570",ESSEX,Virginia,"40","570",51057.00000000000,G5100570,"5100570","510","0570",143.00000000000,1647069.69705999992,215231.34840900000
,Layton,,"0","1796","1801",,"1800",Essex,"510","0570","40","570",ESSEX,Virginia,"40","570",51057.00000000000,G5100570,"5100570","510","0570",143.00000000000,1647069.69705999992,215231.34840900000
"1789",Alexandria,,"1","1796","1776",,"1800",Fairfax,"510","0590","40","590",FAIRFAX,Virginia,"40","590",51059.00000000000,G5100590,"5100590","510","0590",144.00000000000,1599843.91231000004,308130.48541800003
,Centreville,,"0","1804","1797",,"1800",Fairfax,"510","0590","40","590",FAIRFAX,Virginia,"40","590",51059.00000000000,G5100590,"5100590","510","0590",144.00000000000,1599843.91231000004,308130.48541800003
,Colchester,,"0","1804","1782","1804","1800",Fairfax,"510","0590","40","590",FAIRFAX,Virginia,"40","590",51059.00000000000,G5100590,"5100590","510","0590",144.00000000000,1599843.91231000004,308130.48541800003
,Post Office,,"0","1804","2000","1804","1800",Fairfax,"510","0590","40","590",FAIRFAX,Virginia,"40","590",51059.00000000000,G5100590,"5100590","510","0590",144.00000000000,1599843.91231000004,308130.48541800003
,Newtown,,"0","1796","1800",,"1800",Fairfield,"090","0010","1","10",FAIRFIELD,Connecticut,"1","10",9001.00000000000,G0900010,"0900010","090","0010",1.00000000000,1861788.50503999996,645291.71590299997
"1789",Danbury,,"0","1796","1789",,"1800",Fairfield,"090","0010","1","10",FAIRFIELD,Connecticut,"1","10",9001.00000000000,G0900010,"0900010","090","0010",1.00000000000,1861788.50503999996,645291.71590299997
,Ridgefield,,"0","1796","1792",,"1800",Fairfield,"090","0010","1","10",FAIRFIELD,Connecticut,"1","10",9001.00000000000,G0900010,"0900010","090","0010",1.00000000000,1861788.50503999996,645291.71590299997
"1789",Norwalk,,"0","1796","1776",,"1800",Fairfield,"090","0010","1","10",FAIRFIELD,Connecticut,"1","10",9001.00000000000,G0900010,"0900010","090","0010",1.00000000000,1861788.50503999996,645291.71590299997
"1789",Stanford,,"0","1796","1789",,"1800",Fairfield,"090","0010","1","10",FAIRFIELD,Connecticut,"1","10",9001.00000000000,G0900010,"0900010","090","0010",1.00000000000,1861788.50503999996,645291.71590299997
"1789",Stratford,,"0","1796","1776",,"1800",Fairfield,"090","0010","1","10",FAIRFIELD,Connecticut,"1","10",9001.00000000000,G0900010,"0900010","090","0010",1.00000000000,1861788.50503999996,645291.71590299997
,Fairfield,,"0","1796","1801",,"1800",Fairfield,"090","0010","1","10",FAIRFIELD,Connecticut,"1","10",9001.00000000000,G0900010,"0900010","090","0010",1.00000000000,1861788.50503999996,645291.71590299997
,Winnsboro,,"0","1796","1794",,"1800",Fairfield,"450","0390","48","390",FAIRFIELD,South Carolina,"48","390",45039.00000000000,G4500390,"4500390","450","0390",410.00000000000,1352986.79596000002,-242525.63270200000
,Warrenton,,"0","1804","1797",,"1800",Fauquier,"510","0610","40","610",FAUQUIER,Virginia,"40","610",51061.00000000000,G5100610,"5100610","510","0610",297.00000000000,1556877.51839000010,288257.89383600000
,Paris,,"0","1804","1800",,"1800",Fauquier,"510","0610","40","610",FAUQUIER,Virginia,"40","610",51061.00000000000,G5100610,"5100610","510","0610",297.00000000000,1556877.51839000010,288257.89383600000
,Ashville,,"0","1804","2000","1804","1800",Fauquier,"510","0610","40","610",FAUQUIER,Virginia,"40","610",51061.00000000000,G5100610,"5100610","510","0610",297.00000000000,1556877.51839000010,288257.89383600000
,Elk Run,,"0","1804","1802",,"1800",Fauquier,"510","0610","40","610",FAUQUIER,Virginia,"40","610",51061.00000000000,G5100610,"5100610","510","0610",297.00000000000,1556877.51839000010,288257.89383600000
,Post Office,,"0","1804","2000","1804","1800",Fauquier,"510","0610","40","610",FAUQUIER,Virginia,"40","610",51061.00000000000,G5100610,"5100610","510","0610",297.00000000000,1556877.51839000010,288257.89383600000
,Lexington,,"0","1796","1794",,"1800",Fayette,"210","0670","51","670",FAYETTE,Kentucky,"51","670",21067.00000000000,G2100670,"2100670","210","0670",313.00000000000,1000841.45100000000,121618.04997800000
,Union,,"0","1796","1795",,"1800",Fayette,"420","0510","14","510",FAYETTE,Pennsylvania,"14","510",42051.00000000000,G4200510,"4200510","420","0510",381.00000000000,1378518.06808000011,390094.94707499997
,Connellsville,,"0","1804","1797",,"1800",Fayette,"420","0510","14","510",FAYETTE,Pennsylvania,"14","510",42051.00000000000,G4200510,"4200510","420","0510",381.00000000000,1378518.06808000011,390094.94707499997
,Columbia,,"0","1804","1792",,"1800",Fluvanna,"510","0650","40","650",FLUVANNA,Virginia,"40","650",51065.00000000000,G5100650,"5100650","510","0650",145.00000000000,1535894.81896000006,181938.58213699999
,Franklin,,"0","1796","2000","1796","1800",Franklin,"130","1190","44","1190",FRANKLIN,Georgia,"44","1190",13119.00000000000,G1301190,"1301190","130","1190",287.00000000000,1161075.03023999999,-270598.87627200002
,Carnesville,,"0","1804","1796",,"1800",Franklin,"130","1190","44","1190",FRANKLIN,Georgia,"44","1190",13119.00000000000,G1301190,"1301190","130","1190",287.00000000000,1161075.03023999999,-270598.87627200002
,Frankfort,,"0","1796","1794",,"1800",Franklin,"210","0730","51","730",FRANKLIN,Kentucky,"51","730",21073.00000000000,G2100730,"2100730","210","0730",43.00000000000,961871.59530100005,137687.92277999999
,Louisburg,,"0","1796","1794",,"1800",Franklin,"370","0690","47","690",FRANKLIN,North Carolina,"47","690",37069.00000000000,G3700690,"3700690","370","0690",94.00000000000,1572937.45888000005,-11133.24557360000
"1789",Chambersburg,,"0","1796","1789",,"1800",Franklin,"420","0550","14","550",FRANKLIN,Pennsylvania,"14","550",42055.00000000000,G4200550,"4200550","420","0550",282.00000000000,1538830.21140999999,420487.60362399998
,Mercersburg,,"0","1804","1802",,"1800",Franklin,"420","0550","14","550",FRANKLIN,Pennsylvania,"14","550",42055.00000000000,G4200550,"4200550","420","0550",282.00000000000,1538830.21140999999,420487.60362399998
,Greencastle,,"0","1804","1797",,"1800",Franklin,"420","0550","14","550",FRANKLIN,Pennsylvania,"14","550",42055.00000000000,G4200550,"4200550","420","0550",282.00000000000,1538830.21140999999,420487.60362399998
,Strasburg,,"0","1804","1797",,"1800",Franklin,"420","0550","14","550",FRANKLIN,Pennsylvania,"14","550",42055.00000000000,G4200550,"4200550","420","0550",282.00000000000,1538830.21140999999,420487.60362399998
,Georgia,,"0","1796","2000","1796","1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,St Albans,,"0","1796","1800",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Swantown,,"0","1796","1804",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Higate,,"0","1796","1804",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Johnston,,"0","1804","1803",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Cambridge,,"0","1804","1803",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Bakersfield,,"0","1804","2000","1804","1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Enosburg,,"0","1804","1804",,"1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
,Berkshire,,"0","1804","1806","1804","1800",Franklin,"500","0110","6","110",FRANKLIN,Vermont,"6","110",50011.00000000000,G5000110,"5000110","500","0110",120.00000000000,1804413.83880000003,1039504.05893000006
